date,comment_num,like_num,Subjuctivity,Polarity,Class_sentiment_negative,Class_sentiment_neutral,Class_sentiment_positive,total_count_tweet,Open,Close,change,Class_target
2016-03-24,59,308,103.35841477966478,30.88719787157287,38,206,134,602,14.385333,15.183333,2.322755810882475,1.0
2016-03-25,7,117,27.045685425685424,8.91073593073593,4,63,34,171,14.385333,15.183333,2.322755810882475,1.0
2016-03-26,11,92,23.50416847041847,5.073318903318903,13,34,28,145,14.385333,15.183333,2.322755810882475,1.0
2016-03-27,4,54,43.54897907647908,-4.75018759018759,24,40,32,189,14.385333,15.183333,2.322755810882475,1.0
2016-03-28,29,221,76.33683658008658,21.549291666666665,24,180,93,390,15.440667,15.350667,1.1020900351721215,1.0
2016-03-29,46,230,88.21056998556998,21.13247655122655,36,191,113,455,15.326,15.342,-0.056460087369487544,-1.0
2016-03-30,52,376,98.41921356421356,25.309015151515148,44,183,120,549,15.672667,15.126,-1.4078998826750166,-1.0
2016-03-31,23,126,44.75340367965368,10.715853174603174,22,45,50,184,15.289333,15.318,1.2693375644585494,1.0
2016-04-01,482,2018,543.6435156880157,166.7968112998113,215,832,669,3093,16.322001,15.839333,3.4034012273142724,1.0
2016-04-02,103,384,82.01876328763828,20.16246987734488,45,140,109,472,16.322001,15.839333,3.4034012273142724,1.0
2016-04-03,63,287,78.31190416065417,25.964746272246277,34,117,100,389,16.322001,15.839333,3.4034012273142724,1.0
2016-04-04,223,977,335.21883375883374,83.4818981018981,168,552,399,1620,16.608,16.466,3.9563976589165795,1.0
2016-04-05,191,827,281.2372952972953,77.77077741702742,120,475,335,1404,16.033333,17.031334,3.433341430827159,1.0
2016-04-06,195,1030,228.53646945646943,61.919227994228,94,406,288,2218,16.931334,17.694668,3.894785928101691,1.0
2016-04-07,154,711,225.09671966921965,57.25359367484367,111,401,264,1416,17.763332,17.146667,-3.096983791953595,-1.0
2016-04-08,94,402,153.57444865319866,40.91103896103896,79,272,175,1282,17.366667,16.671333,-2.772165575968788,-1.0
2016-04-09,55,166,46.52732683982684,18.200429292929293,18,57,68,325,17.366667,16.671333,-2.772165575968788,-1.0
2016-04-10,31,121,44.362160894660896,14.778116883116883,18,73,57,329,17.366667,16.671333,-2.772165575968788,-1.0
2016-04-11,98,491,155.27315025252526,40.996537698412695,75,304,187,1133,16.733334,16.661333,-0.05998320590202093,-1.0
2016-04-12,73,266,108.5548563011063,28.16612012987013,47,216,140,779,16.633333,16.521334,-0.840262900933554,-1.0
2016-04-13,64,248,107.663277000777,25.720387667887668,44,336,130,867,16.567333,16.968666,2.7076021827293086,1.0
2016-04-14,45,203,80.20024100899101,18.440845127095127,38,171,96,626,16.866667,16.790667,-1.048986408242108,-1.0
2016-04-15,37,124,64.58103174603174,19.42080808080808,31,152,87,570,16.754,16.967333,1.052167850151521,1.0
2016-04-16,15,199,33.74984307359308,9.303376623376623,10,46,40,275,16.754,16.967333,1.052167850151521,1.0
2016-04-17,18,84,32.41403138528138,11.265135281385282,11,62,44,270,16.754,16.967333,1.052167850151521,1.0
2016-04-18,23,151,62.40913239538239,12.190110028860028,42,84,76,402,16.815332,16.925333,-0.2475344828795521,-1.0
2016-04-19,79,329,123.0519056082806,26.10997965922966,64,241,139,908,16.874666,16.491333,-2.564203611237649,-1.0
2016-04-20,72,461,101.29388888888889,38.53806006493507,43,190,127,876,16.417334,16.664667,1.0510611846841036,1.0
2016-04-21,58,241,86.07747655122655,18.783079906204904,48,157,104,650,16.599333,16.552668,-0.6720746355147741,-1.0
2016-04-22,72,255,74.41426226551226,16.946920093795093,44,159,86,527,16.592667,16.916668,2.199041266338458,1.0
2016-04-23,13,99,30.376901154401157,12.360887445887446,7,32,47,208,16.592667,16.916668,2.199041266338458,1.0
2016-04-24,19,138,30.32759388759389,15.46871212121212,6,34,46,232,16.592667,16.916668,2.199041266338458,1.0
2016-04-25,46,219,80.36281843156843,26.60839979464979,32,154,101,566,16.867332,16.788,-0.7605989548296456,-1.0
2016-04-26,78,254,84.57386664261664,23.902804834054837,40,193,95,631,16.803333,16.916,0.7624493685966173,1.0
2016-04-27,51,295,70.8930772005772,18.14455266955267,40,158,90,607,16.85,16.764668,-0.8946086545282573,-1.0
2016-04-28,25,202,62.97200937950938,22.836973304473304,21,132,79,479,16.656668,16.514,-1.4952160102424994,-1.0
2016-04-29,48,195,68.13345635845636,23.02398601398601,29,155,84,521,16.542667,16.050667,-2.8056981954705016,-1.0
2016-04-30,18,106,24.044007335257334,6.1926948051948045,8,42,32,213,16.542667,16.050667,-2.8056981954705016,-1.0
2016-05-01,33,180,41.67773448773449,14.67241883116883,10,56,51,316,16.542667,16.050667,-2.8056981954705016,-1.0
2016-05-02,55,358,80.0305321067821,38.62251443001443,30,135,106,715,16.1,16.120001,0.4319695873074794,1.0
2016-05-03,72,363,99.02111471861473,24.591484487734487,45,173,124,816,15.824,15.488,-3.9206014937592064,-1.0
2016-05-04,270,1456,349.6795504033004,101.11558406870908,171,585,449,2539,15.352667,14.837333,-4.2011040805785145,-1.0
2016-05-05,180,1093,315.16479765604765,70.42651875901876,156,495,377,1906,15.230667,14.102,-4.955964795020769,-1.0
2016-05-06,35,293,95.0449975949976,28.79570165945166,36,240,117,888,14.058,14.328667,1.6073393844844637,1.0
2016-05-07,24,151,50.31060606060606,8.949917027417028,25,58,62,327,14.058,14.328667,1.6073393844844637,1.0
2016-05-08,10,99,31.757546296296297,13.879604978354978,8,61,43,263,14.058,14.328667,1.6073393844844637,1.0
2016-05-09,68,336,99.23295214045214,25.70204365079365,48,158,116,802,14.381333,13.928,-2.7962615084850433,-1.0
2016-05-10,62,435,94.70554653679652,18.16536345598845,58,156,99,621,13.836667,13.912667,-0.11008759333716284,-1.0
2016-05-11,67,395,125.27752645502645,30.008439754689757,48,345,122,968,13.839333,13.930667,0.12937850090136496,1.0
2016-05-12,82,283,92.93684343434344,22.574664502164502,41,184,112,670,14.096,13.818667,-0.8039816040394915,-1.0
2016-05-13,22,142,53.44560245310245,18.330746753246757,30,123,67,441,13.852,13.840667,0.15920493633720417,1.0
2016-05-14,30,282,31.316497113997112,8.432348484848484,14,69,40,390,13.852,13.840667,0.15920493633720417,1.0
2016-05-15,20,66,29.793474025974024,9.301331168831169,13,52,41,247,13.852,13.840667,0.15920493633720417,1.0
2016-05-16,39,196,69.35397727272728,19.629588744588744,29,99,88,436,13.876667,13.886,0.32753479294024923,1.0
2016-05-17,39,214,65.79156746031745,18.706818181818186,29,125,77,446,13.936667,13.644,-1.7427624945988702,-1.0
2016-05-18,350,1792,273.10025384800383,46.72373815536316,202,480,279,2113,13.943333,14.078,3.1808853708589804,1.0
2016-05-19,181,980,226.0022851130351,30.50145075757576,155,376,246,1506,14.241333,14.347333,1.9131481744566088,1.0
2016-05-20,62,368,153.25034271284272,37.85692009379509,74,263,178,811,14.466,14.685333,2.3558385380753286,1.0
2016-05-21,25,153,44.83998556998557,14.437575757575758,15,51,66,196,14.466,14.685333,2.3558385380753286,1.0
2016-05-22,13,111,38.64270382395382,12.03030303030303,9,66,54,194,14.466,14.685333,2.3558385380753286,1.0
2016-05-23,40,247,87.79598575036074,24.074338924963925,39,133,104,443,14.658,14.414667,-1.8431042728142448,-1.0
2016-05-24,37,335,83.26276515151515,20.11529220779221,38,160,94,461,14.44,14.527333,0.7816066788084721,1.0
2016-05-25,25,217,76.24367965367965,17.419244227994227,45,147,93,396,14.527333,14.638667,0.7663760443847427,1.0
2016-05-26,57,524,102.2154310966811,21.932619047619045,58,171,126,743,14.7,15.008,2.522996117064479,1.0
2016-05-27,13,215,61.06618686868687,18.28716810966811,26,156,68,397,14.999333,14.869333,-0.923953891257995,-1.0
2016-05-28,4,74,31.716893939393938,10.361390692640692,9,36,41,155,14.999333,14.869333,-0.923953891257995,-1.0
2016-05-29,6,76,24.92482683982684,5.3660245310245305,8,36,30,152,14.999333,14.869333,-0.923953891257995,-1.0
2016-05-30,7,86,23.90910173160173,6.4990476190476185,6,43,29,177,14.999333,14.869333,-0.923953891257995,-1.0
2016-05-31,42,183,76.68546786546787,15.080600649350648,36,97,96,364,14.869333,14.882,0.08518875728992302,1.0
2016-06-01,65,195,99.40428751803752,22.92991883116883,47,142,131,447,14.765333,14.637333,-1.6440464991264596,-1.0
2016-06-02,19,125,43.65222883597884,11.04570165945166,18,101,38,249,14.639333,14.597333,-0.2732738265912181,-1.0
2016-06-03,22,176,77.28374278499278,20.191320346320342,30,100,90,376,14.666667,14.599333,0.013701132939824634,1.0
2016-06-04,24,77,31.79055735930736,4.647375541125541,7,54,31,144,14.666667,14.599333,0.013701132939824634,1.0
2016-06-05,12,74,22.57371392496393,9.053766233766234,9,39,33,138,14.666667,14.599333,0.013701132939824634,1.0
2016-06-06,26,116,55.05641053391053,14.077012987012989,25,96,67,241,14.533333,14.712,0.771727037118751,1.0
2016-06-07,85,494,130.71671356421356,28.57975108225108,64,228,153,792,14.816,15.489333,5.283666394779775,1.0
2016-06-08,55,315,95.24853896103896,31.14421176046176,35,196,122,482,15.586667,15.701333,1.368683854882581,1.0
2016-06-09,100,435,121.44987554112554,25.58075036075036,59,262,152,738,15.665333,15.290667,-2.6154849400366253,-1.0
2016-06-10,105,590,163.7594271931772,46.097862415362414,86,335,200,1135,15.159333,14.586,-4.608477838147929,-1.0
2016-06-11,24,80,49.82171356421357,11.734383116883116,25,74,59,201,15.159333,14.586,-4.608477838147929,-1.0
2016-06-12,28,81,27.157222222222224,7.723062770562771,13,63,37,155,15.159333,14.586,-4.608477838147929,-1.0
2016-06-13,13,147,58.01107142857143,18.60362914862915,31,103,71,286,14.633333,14.524667,-0.42049225284519,-1.0
2016-06-14,11,158,50.62376382876383,7.0278354978355,32,94,48,236,14.592,14.330667,-1.3356588484954652,-1.0
2016-06-15,8,44,30.78575757575757,5.471385281385281,17,28,39,102,14.463333,14.513333,1.2746510682301064,1.0
2016-06-16,27,129,56.74785894660894,17.412196067821068,27,89,81,264,14.494667,14.528667,0.10565457293649275,1.0
2016-06-17,16,71,53.1245670995671,11.576717171717172,25,94,67,241,14.520667,14.364667,-1.1288028006974054,-1.0
2016-06-18,10,43,30.425317460317466,10.85141414141414,6,35,43,138,14.520667,14.364667,-1.1288028006974054,-1.0
2016-06-19,10,75,17.544929653679652,6.753690476190476,5,36,24,123,14.520667,14.364667,-1.1288028006974054,-1.0
2016-06-20,27,230,65.53128427128426,15.904957611832613,34,134,77,464,14.633333,14.646667,1.9631502769956313,1.0
2016-06-21,427,2198,287.31330552780554,71.50220375457876,140,511,359,2231,14.712,14.640667,-0.04096495127526438,-1.0
2016-06-22,546,2408,647.813936082436,93.9550114052614,399,1070,713,3477,13.298,13.110667,-10.45034355333675,-1.0
2016-06-23,165,718,233.9209487734488,20.22797619047619,164,448,232,1271,13.046,13.093333,-0.13221295300994193,-1.0
2016-06-24,35,284,97.39012001887002,26.435829448329446,40,211,110,679,12.67,12.876667,-1.6547811011909652,-1.0
2016-06-25,7,98,24.39298701298701,8.136991341991342,11,55,34,145,12.67,12.876667,-1.6547811011909652,-1.0
2016-06-26,9,70,25.957083333333333,7.822435064935065,16,61,32,161,12.67,12.876667,-1.6547811011909652,-1.0
2016-06-27,72,327,110.97034632034632,32.031619769119764,49,180,135,510,12.724,13.236667,2.795754522501834,1.0
2016-06-28,48,281,105.12361346986349,36.23777736152736,40,225,131,671,13.459333,13.452667,1.6318307320113083,1.0
2016-06-29,63,267,112.62481601731602,29.743520021645026,46,166,152,530,13.675333,14.012667,4.162743343011468,1.0
2016-06-30,111,444,117.42496572871572,23.25679834054834,60,236,136,721,14.198,14.152,0.9943360532295445,1.0
2016-07-01,166,577,181.94642468642468,30.02274697524697,120,292,202,932,13.742667,14.433333,1.9879381006218209,1.0
2016-07-02,22,105,51.148080808080806,5.258416305916305,32,77,55,313,13.742667,14.433333,1.9879381006218209,1.0
2016-07-03,61,430,58.405315656565655,10.157085137085136,41,93,70,402,13.742667,14.433333,1.9879381006218209,1.0
2016-07-04,64,241,65.72423430735931,12.937399891774891,44,140,71,425,13.742667,14.433333,1.9879381006218209,1.0
2016-07-05,76,437,143.46481541606542,25.85062049062049,87,271,168,811,13.982,14.265333,-1.1639723132557065,-1.0
2016-07-06,100,505,125.61188348688349,28.900125985125985,63,275,149,805,14.0,14.296,0.2149757036866881,1.0
2016-07-07,59,406,114.67841436341436,19.77342789155289,59,188,143,615,14.206667,14.396,0.6994963626189243,1.0
2016-07-08,50,185,84.96897005772006,18.219089105339105,48,150,95,585,14.52,14.452,0.38899694359543735,1.0
2016-07-09,24,102,34.39241071428572,9.224896284271283,10,59,41,168,14.52,14.452,0.38899694359543735,1.0
2016-07-10,22,132,42.80667207792207,7.990811688311687,20,68,51,232,14.52,14.452,0.38899694359543735,1.0
2016-07-11,169,922,258.1190847115847,27.99796987734487,191,273,234,1191,14.664,14.985333,3.690375034597292,1.0
2016-07-12,88,424,175.28740355940354,30.283022727272726,109,246,175,831,14.94,14.976667,-0.05782987938939922,-1.0
2016-07-13,79,354,114.17061674436674,23.921701909201907,53,224,143,653,15.033333,14.835333,-0.9436946150969405,-1.0
2016-07-14,48,261,104.04823953823954,15.724403860028858,54,187,114,526,14.874667,14.768667,-0.4493731283281587,-1.0
2016-07-15,42,195,71.93663810726311,11.520114538239538,35,136,73,295,14.834667,14.693333,-0.5100934295559632,-1.0
2016-07-16,8,61,23.11064213564213,6.055806277056278,12,43,28,120,14.834667,14.693333,-0.5100934295559632,-1.0
2016-07-17,17,95,35.461761664261665,14.462849927849929,13,55,48,162,14.834667,14.693333,-0.5100934295559632,-1.0
2016-07-18,60,335,94.94515512265512,21.364938672438672,45,162,105,469,14.642667,15.083333,2.654265032991485,1.0
2016-07-19,53,195,79.3450670995671,17.211537337662335,38,132,105,352,15.0,15.017333,-0.4375690704435084,-1.0
2016-07-20,93,362,93.9913492063492,17.50569264069264,58,160,108,962,15.098,15.224,1.3761897668514074,1.0
2016-07-21,271,1555,326.2358128491878,80.23930573593073,171,417,407,1674,15.066667,14.7,-3.441933788754604,-1.0
2016-07-22,53,214,101.37248015873016,30.444280904280905,46,162,120,429,14.799333,14.818,0.8027210884353764,1.0
2016-07-23,3,57,24.081666666666667,10.911461038961038,5,45,33,106,14.799333,14.818,0.8027210884353764,1.0
2016-07-24,17,122,46.8240367965368,17.785438311688313,22,77,62,232,14.799333,14.818,0.8027210884353764,1.0
2016-07-25,55,341,91.11343073593072,23.67024531024531,40,157,114,500,14.818,15.334,3.4822513159670674,1.0
2016-07-26,112,510,139.9416822991823,35.031616161616164,75,223,169,779,15.179333,15.300667,-0.21737967914437817,-1.0
2016-07-27,84,522,125.61941444203944,39.98912031024531,52,240,165,838,15.289333,15.232667,-0.4444250698351999,-1.0
2016-07-28,51,352,75.60024110149111,31.2837012987013,28,134,109,430,15.196667,15.374,0.9278283310466989,1.0
2016-07-29,52,213,81.26371933621934,28.06528018278018,24,148,111,401,15.38,15.652667,1.8125861844672737,1.0
2016-07-30,26,224,50.97689971139971,21.59123701298701,6,79,70,295,15.38,15.652667,1.8125861844672737,1.0
2016-07-31,14,254,32.77950577200577,15.520386002886005,11,70,48,350,15.38,15.652667,1.8125861844672737,1.0
2016-08-01,88,868,166.80509776334776,46.503263528138525,83,354,213,1252,15.7,15.334,-2.0358639201868893,-1.0
2016-08-02,64,402,110.55005411255412,40.91011904761905,41,178,138,595,15.291333,15.146667,-1.2216838398330434,-1.0
2016-08-03,263,1367,288.986544011544,78.37032647907648,135,476,365,1906,15.158,15.052667,-0.6205985778917644,-1.0
2016-08-04,209,895,200.5288365800866,50.20314393939394,124,361,237,1144,15.046,15.374,2.1347246969590237,1.0
2016-08-05,66,273,81.08473665223666,21.585889249639248,33,141,98,397,15.333333,15.335333,-0.251509041238456,-1.0
2016-08-06,47,219,45.3236525974026,13.892137445887446,20,83,56,837,15.333333,15.335333,-0.251509041238456,-1.0
2016-08-07,33,181,34.859756493506495,13.639170274170274,15,70,46,179,15.333333,15.335333,-0.251509041238456,-1.0
2016-08-08,36,355,66.1312472943723,22.84319173881674,27,114,91,456,15.2,15.077333,-1.6823892901445365,-1.0
2016-08-09,61,283,84.42999549062048,15.80286075036075,50,131,95,377,15.121333,15.272,1.2911235694005088,1.0
2016-08-10,66,273,84.01694083694083,17.29746212121212,51,153,96,444,15.216,15.043333,-1.497295704557358,-1.0
2016-08-11,28,250,55.395584415584416,11.304246031746032,28,85,58,343,15.078,14.994,-0.3279392937722028,-1.0
2016-08-12,15,141,56.62013888888889,21.23727453102453,15,103,77,271,15.027333,15.040667,0.31123782846471487,1.0
2016-08-13,11,66,23.525221861471863,10.91931277056277,7,41,33,113,15.027333,15.040667,0.31123782846471487,1.0
2016-08-14,7,60,20.02236652236652,9.154752886002886,4,42,30,112,15.027333,15.040667,0.31123782846471487,1.0
2016-08-15,79,345,96.25749098124098,25.70966901154401,44,176,116,559,15.068,15.039333,-0.008869287512315421,0.0
2016-08-16,59,256,72.37898115773116,22.390704365079365,28,120,91,349,15.032667,14.907333,-0.8776984989959307,-1.0
2016-08-17,64,337,80.14930014430014,16.268196248196247,39,116,81,370,14.955333,14.882667,-0.16546219233178636,-1.0
2016-08-18,43,107,53.42618326118326,11.749635642135642,26,100,59,234,14.921333,14.900667,0.12094606430420489,1.0
2016-08-19,44,191,62.99270202020202,14.41352813852814,27,105,67,274,14.902667,15.0,0.6666345875657759,1.0
2016-08-20,22,135,30.59705266955267,10.283088023088023,7,56,40,191,14.902667,15.0,0.6666345875657759,1.0
2016-08-21,26,189,23.00677489177489,8.543766233766233,5,42,31,155,14.902667,15.0,0.6666345875657759,1.0
2016-08-22,34,154,60.305952380952384,19.2125,26,99,68,242,14.944667,14.862,-0.9199999999999993,-1.0
2016-08-23,204,1137,224.15067349317349,57.06731934731934,101,412,285,1289,14.954667,14.989333,0.8567689409231607,1.0
2016-08-24,70,413,123.74379148629149,32.95084295334295,50,168,166,559,15.136667,14.841333,-0.9873688175451149,-1.0
2016-08-25,35,267,75.89584415584416,24.537606421356426,21,101,91,352,14.874,14.730667,-0.7456607839740551,-1.0
2016-08-26,41,194,63.94499098124098,16.40876984126984,33,96,75,269,14.809333,14.666,-0.43899573590252244,-1.0
2016-08-27,13,81,27.65398629148629,11.216810966810966,8,48,35,126,14.809333,14.666,-0.43899573590252244,-1.0
2016-08-28,24,124,23.173510101010105,8.343354978354977,6,43,38,145,14.809333,14.666,-0.43899573590252244,-1.0
2016-08-29,35,214,65.19564754689755,19.84816648629149,23,98,84,324,14.676667,14.346667,-2.177369425882997,-1.0
2016-08-30,39,323,80.94635822510823,22.09705808080808,32,132,96,438,14.407333,14.089333,-1.7936849025630843,-1.0
2016-08-31,96,537,118.36745088245088,34.83377691752692,62,268,134,740,14.028667,14.134,0.3170270728926661,1.0
2016-09-01,159,911,204.94373353498352,41.13119981869982,122,417,219,1307,13.934,13.384667,-5.301634356869958,-1.0
2016-09-02,84,846,141.6898065129315,29.979141206016205,77,273,157,1034,13.488667,13.185333,-1.4892712683849387,-1.0
2016-09-03,35,231,50.49566567691568,14.35398532023532,21,109,58,293,13.488667,13.185333,-1.4892712683849387,-1.0
2016-09-04,22,157,34.84137806637807,12.090746753246751,12,80,43,228,13.488667,13.185333,-1.4892712683849387,-1.0
2016-09-05,14,170,31.71957431457432,12.321501623376625,8,62,42,214,13.488667,13.185333,-1.4892712683849387,-1.0
2016-09-06,20,427,76.4419727032227,23.6625487012987,33,151,87,456,13.268,13.522,2.553344689891414,1.0
2016-09-07,58,358,82.00075757575758,20.45238455988456,43,169,97,466,13.7,13.447333,-0.5521890252921152,-1.0
2016-09-08,39,279,105.24800986050984,15.27767316017316,62,222,111,562,13.303333,13.157333,-2.1565614534867317,-1.0
2016-09-09,45,289,101.57936507936508,18.860579004329004,58,166,107,498,13.272667,12.964667,-1.4643241149251076,-1.0
2016-09-10,44,172,40.36353896103896,10.343502886002886,23,79,49,244,13.272667,12.964667,-1.4643241149251076,-1.0
2016-09-11,23,181,30.8237481962482,8.949080086580086,13,70,41,209,13.272667,12.964667,-1.4643241149251076,-1.0
2016-09-12,61,465,98.5649512987013,34.56271825396825,29,220,136,553,13.0,13.22,1.9694528212718478,1.0
2016-09-13,62,330,107.77812770562772,22.73544612794613,52,245,114,566,13.137333,13.07,-1.1346444780635427,-1.0
2016-09-14,80,426,101.77655303030302,15.809516594516596,53,319,109,714,13.05,13.094,0.18362662586074316,1.0
2016-09-15,58,318,96.84713924963924,28.10813311688312,46,315,120,661,13.099333,13.361333,2.0416450282572227,1.0
2016-09-16,92,466,111.37974386724386,33.1334613997114,41,262,141,642,13.361333,13.693333,2.4847820198778123,1.0
2016-09-17,18,126,51.1564898989899,21.48064935064935,13,69,65,250,13.361333,13.693333,2.4847820198778123,1.0
2016-09-18,36,111,42.82243506493506,14.509202741702742,12,67,50,200,13.361333,13.693333,2.4847820198778123,1.0
2016-09-19,25,200,65.73591871091871,22.695842352092352,22,134,80,335,13.8,13.756,0.4576460676155276,1.0
2016-09-20,41,198,95.8184274891775,31.689554112554116,36,120,129,416,13.79,13.642667,-0.8238804885141088,-1.0
2016-09-21,48,345,94.55098484848484,28.43931457431457,40,184,115,524,13.758,13.681333,0.2834196568750156,1.0
2016-09-22,37,221,81.68324350649351,18.45188455988456,32,127,95,370,13.76,13.762,0.5896135997859276,1.0
2016-09-23,73,328,86.39151455026455,24.605138888888888,28,129,98,407,13.732667,13.83,0.49411422758319734,1.0
2016-09-24,11,84,30.128535353535355,9.357647907647909,10,38,38,122,13.732667,13.83,0.49411422758319734,1.0
2016-09-25,8,69,24.64596778221778,9.843904845154846,8,58,30,134,13.732667,13.83,0.49411422758319734,1.0
2016-09-26,28,181,61.02703463203464,20.229007936507937,23,101,70,318,13.766667,13.932667,0.7423499638467121,1.0
2016-09-27,56,413,73.96689574314574,31.83276515151515,24,114,99,422,13.976667,13.720667,-1.5216038680892878,-1.0
2016-09-28,39,226,54.86579365079365,11.849457070707071,26,115,60,321,13.834,13.751333,0.22350225393561468,1.0
2016-09-29,61,275,86.7623088023088,23.368742784992783,34,140,99,366,13.706667,13.38,-2.7003418504955112,-1.0
2016-09-30,63,221,67.38912337662337,26.71031746031746,25,96,102,332,13.480667,13.602,1.659192825112104,1.0
2016-10-01,16,64,25.54753427128427,8.440362554112554,10,52,32,113,13.480667,13.602,1.659192825112104,1.0
2016-10-02,57,408,36.0842297979798,11.601804653679654,12,55,43,335,13.480667,13.602,1.659192825112104,1.0
2016-10-03,102,443,128.33489274614274,50.34183954933955,46,258,175,761,14.153333,14.246667,4.739501543890605,1.0
2016-10-04,79,348,57.66210275835276,14.903482905982903,30,116,77,336,14.206667,14.094,-1.071598009555505,-1.0
2016-10-05,47,231,52.73097462722463,16.719103535353536,25,90,65,263,14.149333,13.897333,-1.3953952036327495,-1.0
2016-10-06,109,460,105.04600288600288,36.46453823953824,42,229,126,618,13.497333,13.4,-3.5786218837815813,-1.0
2016-10-07,60,215,82.50261363636363,21.69909632034632,37,172,91,428,13.4,13.107333,-2.1840820895522373,-1.0
2016-10-08,21,83,37.08233044733045,6.548879870129871,18,64,39,158,13.4,13.107333,-2.1840820895522373,-1.0
2016-10-09,81,401,79.78773448773448,13.117449494949495,32,122,72,353,13.4,13.107333,-2.1840820895522373,-1.0
2016-10-10,71,454,97.12512987012988,31.83132756132756,34,170,124,483,13.423333,13.396667,2.2074208383963403,1.0
2016-10-11,40,187,61.320528499278495,10.537671356421356,32,111,65,284,13.456667,13.34,-0.4229932713860911,-1.0
2016-10-12,38,259,63.65111832611832,14.876217532467532,31,121,67,346,13.396667,13.434,0.7046476761619147,1.0
2016-10-13,44,169,61.36849927849928,20.588791486291484,26,91,75,270,13.366667,13.349333,-0.6302441566175346,-1.0
2016-10-14,29,204,58.12496753246753,17.63822691197691,23,123,74,333,13.377333,13.100667,-1.8627597348871292,-1.0
2016-10-15,19,141,27.30525974025974,7.997554112554113,10,67,31,200,13.377333,13.100667,-1.8627597348871292,-1.0
2016-10-16,19,110,23.95656565656565,4.862247474747474,14,53,29,155,13.377333,13.100667,-1.8627597348871292,-1.0
2016-10-17,68,540,115.61799001924004,31.203685064935065,51,246,137,715,13.136667,12.930667,-1.2976438527900904,-1.0
2016-10-18,86,395,109.84976677489178,31.16850162337662,50,160,144,555,13.066,13.273333,2.650025710197312,1.0
2016-10-19,141,487,148.81547743922744,49.46821699134199,59,249,191,1659,13.316,13.570667,2.2400854404843242,1.0
2016-10-20,169,751,269.9088140933141,87.78840512265512,110,321,353,1177,13.474667,13.273333,-2.1910050552415816,-1.0
2016-10-21,34,182,73.3071590909091,35.304990981240984,21,118,107,322,13.24,13.339333,0.49723758154791065,1.0
2016-10-22,25,252,42.72907467532468,14.98875,10,76,50,303,13.24,13.339333,0.49723758154791065,1.0
2016-10-23,19,314,38.73716824841825,10.003998917748918,21,94,41,366,13.24,13.339333,0.49723758154791065,1.0
2016-10-24,52,352,75.72138828763829,23.5617316017316,29,175,95,503,13.4,13.517333,1.3343995535608926,1.0
2016-10-25,40,255,86.07382395382395,33.29661435786436,32,156,114,439,13.526667,13.489333,-0.20714145312540921,-1.0
2016-10-26,262,2139,318.2844526214526,104.8447886002886,135,504,406,2229,13.4,13.482667,-0.04941682439006398,-1.0
2016-10-27,73,535,160.121195008695,45.65769862082362,79,306,191,774,14.089333,13.600667,0.8751977631725262,1.0
2016-10-28,43,298,86.51583694083693,20.63039953102453,45,185,111,1473,13.6,13.331333,-1.9802999367604461,-1.0
2016-10-29,57,301,79.70401875901877,28.717377344877345,21,122,97,365,13.6,13.331333,-1.9802999367604461,-1.0
2016-10-30,35,193,27.70796176046176,15.38569264069264,7,60,44,221,13.6,13.331333,-1.9802999367604461,-1.0
2016-10-31,43,222,81.51357984607985,26.487496392496396,33,137,104,448,13.499333,13.182,-1.120165552837067,-1.0
2016-11-01,84,663,121.50960132460132,32.76911768786769,59,236,135,709,13.202667,12.719333,-3.509839174632072,-1.0
2016-11-02,69,385,91.98983225108223,26.292068001443003,54,209,112,561,12.67,12.534667,-1.451852860523425,-1.0
2016-11-03,27,193,66.78353535353536,19.16458152958153,29,132,75,347,12.6,12.494667,-0.3191149792810684,-1.0
2016-11-04,65,429,164.55139263514263,46.759237012987015,58,265,166,708,12.6,12.704,1.675378783604244,1.0
2016-11-05,13,140,37.98932900432901,12.078798701298702,12,70,48,233,12.6,12.704,1.675378783604244,1.0
2016-11-06,12,105,18.847104377104376,6.500189995189995,6,46,24,121,12.6,12.704,1.675378783604244,1.0
2016-11-07,44,264,84.71224687349687,26.218086219336215,30,145,126,457,12.906,12.880667,1.3906407430730487,1.0
2016-11-08,44,333,91.63408315295815,28.0121920995671,39,145,142,546,12.919333,12.996,0.8953961778532096,1.0
2016-11-09,56,207,71.3850529100529,26.938358585858587,36,152,89,365,12.458667,12.670667,-2.5033317943982802,-1.0
2016-11-10,38,280,86.31760642135642,21.58382756132756,44,125,113,442,12.736667,12.356667,-2.478164724872022,-1.0
2016-11-11,33,140,63.77282467532468,15.10445165945166,26,116,76,288,12.282667,12.570667,1.7318585990866342,1.0
2016-11-12,22,143,32.350797258297256,8.38657647907648,7,92,30,227,12.282667,12.570667,1.7318585990866342,1.0
2016-11-13,28,230,36.39083527583527,9.984585137085135,11,81,31,321,12.282667,12.570667,1.7318585990866342,1.0
2016-11-14,16,191,65.11812987012986,21.56024675324675,18,135,86,361,12.533333,12.096667,-3.7706829717150265,-1.0
2016-11-15,51,353,54.29033910533911,20.12631854256854,22,162,78,495,12.185333,12.251333,1.2785835966221162,1.0
2016-11-16,28,143,62.854733044733045,19.905800865800867,21,99,68,276,12.176667,12.262,0.08706807659215335,1.0
2016-11-17,96,831,111.87797348484848,37.87338023088023,40,277,143,834,12.232667,12.577333,2.5716277931821803,1.0
