Date,Open,High,Low,Close,Adj Close,Volume,change,Class_target
2015-02-19,18.6745,19.094,18.671499,18.950001,18.950001,59076000,1.5078875374086071,1
2015-02-20,18.931,19.184999,18.792,19.183001,19.183001,65160000,1.2295513863033598,1
2015-02-23,19.172001,19.226999,18.9,19.007,19.007,43540000,-0.9174841830013948,-1
2015-02-24,18.932501,19.024,18.808001,18.929501,18.929501,38416000,-0.407739253959084,-1
2015-02-25,18.863501,19.3925,18.827,19.268499,19.268499,63490000,1.7908448828101708,1
2015-02-26,19.203501,19.4685,19.164,19.24,19.24,53742000,-0.14790461882889816,-1
2015-02-27,19.200001,19.2995,18.9895,19.007999,19.007999,50646000,-1.2058264033263868,-1
2015-03-02,19.0425,19.295,18.974001,19.283001,19.283001,42784000,1.4467698572584997,1
2015-03-03,19.1975,19.305,19.08,19.230499,19.230499,38930000,-0.2722708980827232,-1
2015-03-04,19.2855,19.395,19.109501,19.136,19.136,45182000,-0.49140170517675597,-1
2015-03-05,19.2805,19.421,19.1945,19.3915,19.3915,53870000,1.335179765886295,1
2015-03-06,19.275999,19.35,18.944,19.004499,19.004499,52540000,-1.9957249310264884,-1
2015-03-09,18.92,18.966499,18.764,18.927999,18.927999,46228000,-0.40253626259760567,-1
2015-03-10,18.872499,18.8885,18.459,18.4755,18.4755,62420000,-2.3906330510689457,-1
2015-03-11,18.5305,18.6675,18.313,18.318501,18.318501,49902000,-0.8497686124868015,-1
2015-03-12,18.441,18.775,18.375999,18.712,18.712,56200000,2.1480960696511056,1
2015-03-13,18.576,18.699499,18.334,18.528999,18.528999,52234000,-0.9779873877725569,-1
2015-03-16,18.518999,18.697001,18.336,18.6675,18.6675,47082000,0.7474823653452706,1
2015-03-17,18.5555,18.725,18.482,18.596001,18.596001,40740000,-0.3830132583366777,-1
2015-03-18,18.498501,18.7995,18.334999,18.757,18.757,53082000,0.86577216252032,1
2015-03-19,18.693501,18.855499,18.609501,18.662001,18.662001,38314000,-0.506472250359873,-1
2015-03-20,18.814501,18.9685,18.796,18.9245,18.9245,75272000,1.4065962165579042,1
2015-03-23,18.9035,19.088499,18.747,18.755501,18.755501,44786000,-0.8930169885598006,-1
2015-03-24,18.699499,18.761999,18.613501,18.7045,18.7045,44564000,-0.27192555400146023,-1
2015-03-25,18.758499,19.025,18.5145,18.548,18.548,68590000,-0.8366970515116747,-1
2015-03-26,18.4795,18.57,18.282499,18.3675,18.3675,58600000,-0.9731507440155196,-1
2015-03-27,18.355499,18.658501,18.328501,18.528,18.528,52196000,0.8738260514495657,1
2015-03-30,18.5935,18.806,18.577499,18.7295,18.7295,36418000,1.0875431778929345,1
2015-03-31,18.662001,18.885,18.5755,18.605,18.605,50122000,-0.6647267679329462,-1
2015-04-01,18.605,18.658001,18.417,18.513,18.513,49162000,-0.49449072829883767,-1
2015-04-02,18.525,18.664,18.450001,18.612499,18.612499,37506000,0.5374547615189218,1
2015-04-06,18.504999,19.01,18.468,18.851999,18.851999,61014000,1.2867697131911173,1
2015-04-07,18.807501,18.9655,18.7015,18.720501,18.720501,39098000,-0.6975281507282095,-1
2015-04-08,18.733,19.079,18.7325,19.059999,19.059999,52728000,1.81350915768762,1
2015-04-09,19.033001,19.221001,18.940001,19.177,19.177,47846000,0.6138562756482744,1
2015-04-10,19.2155,19.356001,19.066,19.1325,19.1325,51470000,-0.2320488084684743,-1
2015-04-13,19.1765,19.264,19.007,19.118,19.118,37890000,-0.07578727296485945,-1
2015-04-14,19.175501,19.390499,19.060499,19.255501,19.255501,51672000,0.7192227220420564,1
2015-04-15,19.2325,19.289,19.082001,19.172501,19.172501,38664000,-0.43104565287601926,-1
2015-04-16,19.1845,19.372499,19.1775,19.302,19.302,41608000,0.6754413521741328,1
2015-04-17,19.1315,19.177999,18.719999,18.778,18.778,76794000,-2.7147445860532633,-1
2015-04-20,18.9275,19.597,18.85,19.4755,19.4755,100322000,3.714453083395471,1
2015-04-21,19.5655,19.73,19.34,19.559,19.559,92870000,0.4287438063207661,1
2015-04-22,19.595501,19.714001,19.4,19.49,19.49,69494000,-0.3527787719208682,-1
2015-04-23,19.5105,19.594,19.307501,19.4995,19.4995,159600000,0.04874294510006531,1
2015-04-24,21.950001,22.6325,21.950001,22.254999,22.254999,343538000,14.131126439139466,1
2015-04-27,22.193001,22.349501,21.870501,21.927999,21.927999,108618000,-1.4693328002396302,-1
2015-04-28,21.925501,21.950001,21.402,21.4655,21.4655,82810000,-2.1091710192070017,-1
2015-04-29,21.3375,21.712,21.3015,21.4685,21.4685,72434000,0.01397591484009277,1
2015-04-30,21.355499,21.5875,20.962,21.089001,21.089001,72958000,-1.767701516174857,-1
2015-05-01,21.191,21.282,20.799999,21.143499,21.143499,71316000,0.2584190687837647,1
2015-05-04,21.24,21.488501,21.121,21.152,21.152,45408000,0.040206211847918526,1
2015-05-05,21.1425,21.3755,21.051001,21.0595,21.0595,57128000,-0.43731089258699474,-1
2015-05-06,21.071501,21.136,20.727501,20.955,20.955,51050000,-0.4962131104727158,-1
2015-05-07,21.2075,21.424999,21.1425,21.344,21.344,55322000,1.8563588642328939,1
2015-05-08,21.5375,21.76,21.508499,21.6845,21.6845,58176000,1.5952961019490193,1
2015-05-11,21.6255,21.950001,21.568501,21.6425,21.6425,47874000,-0.19368673476447043,-1
2015-05-12,21.554001,21.6625,21.335501,21.551001,21.551001,38956000,-0.4227746332447679,-1
2015-05-13,21.499001,21.6765,21.290001,21.3435,21.3435,39926000,-0.9628369466457757,-1
2015-05-14,21.4725,21.65,21.3505,21.614,21.614,37770000,1.2673647714761027,1
2015-05-15,21.4,21.52,21.215,21.299999,21.299999,84806000,-1.4527667252706629,-1
2015-05-18,21.299999,21.363501,21.073,21.261999,21.261999,47804000,-0.17840376424430937,-1
2015-05-19,21.2435,21.412001,21.0315,21.085501,21.085501,49284000,-0.8301100945400229,-1
2015-05-20,21.030001,21.355,20.917999,21.193001,21.193001,43924000,0.5098290052486689,1
2015-05-21,21.4,21.844999,21.4,21.581499,21.581499,82428000,1.833142932423785,1
2015-05-22,21.577499,21.622,21.380501,21.3815,21.3815,40412000,-0.9267150534816965,-1
2015-05-26,21.309999,21.35,21.1,21.2735,21.2735,44884000,-0.5051095573275989,-1
2015-05-27,21.372499,21.592501,21.2505,21.570999,21.570999,44622000,1.3984487742966696,1
2015-05-28,21.4855,21.567499,21.2735,21.328501,21.328501,38248000,-1.1241853008291418,-1
2015-05-29,21.3615,21.625,21.3615,21.4615,21.4615,60322000,0.623574061768343,1
2015-06-01,21.52,21.658001,21.309999,21.546,21.546,45066000,0.3937283041725809,1
2015-06-02,21.5035,21.661501,21.3125,21.5495,21.5495,33378000,0.016244314489923646,1
2015-06-03,21.719999,21.9195,21.637501,21.8295,21.8295,54558000,1.2993340912782254,1
2015-06-04,21.719999,21.837999,21.462999,21.539,21.539,50216000,-1.330767997434655,-1
2015-06-05,21.483,21.540001,21.325001,21.3475,21.3475,38158000,-0.8890849157342556,-1
2015-06-08,21.281,21.34,21.071501,21.174999,21.174999,43450000,-0.8080618339384024,-1
2015-06-09,21.148001,21.3745,20.957001,21.274,21.274,45774000,0.4675372121623299,1
2015-06-10,21.323,21.610001,21.283001,21.5385,21.5385,43446000,1.2433016828052936,1
2015-06-11,21.6145,21.9445,21.5735,21.6485,21.6485,58450000,0.5107133737261157,1
2015-06-12,21.5625,21.618,21.413,21.496,21.496,41088000,-0.7044367970067203,-1
2015-06-15,21.382999,21.4025,21.132,21.1835,21.1835,41020000,-1.4537588388537404,-1
2015-06-16,21.2075,21.3985,21.133499,21.363001,21.363001,45928000,0.8473623338919533,1
2015-06-17,21.417999,21.567499,21.237499,21.390499,21.390499,43718000,0.1287178706774287,1
2015-06-18,21.514999,21.9865,21.470501,21.9695,21.9695,67568000,2.706813899011901,1
2015-06-19,22.013,22.2495,21.662001,21.746,21.746,89902000,-1.0173194656228015,-1
2015-06-22,21.85,21.962,21.709,21.814501,21.814501,36472000,0.3150050584015509,1
2015-06-23,21.779499,22.351999,21.6845,22.2995,22.2995,64900000,2.2232871611411067,1
2015-06-24,22.248501,22.3235,22.011499,22.042,22.042,52416000,-1.1547344110854358,-1
2015-06-25,21.9035,22.1735,21.8195,22.004999,22.004999,44750000,-0.16786589238726093,-1
2015-06-26,22.087999,22.1745,21.753,21.905001,21.905001,52490000,-0.4544331040415085,-1
2015-06-29,21.749001,21.85,21.450001,21.493,21.493,55064000,-1.8808536005088523,-1
2015-06-30,21.709999,21.7785,21.523001,21.7045,21.7045,51938000,0.9840413157772341,1
2015-07-01,21.967501,22.0,21.778999,21.869499,21.869499,39742000,0.7602064088092408,1
2015-07-02,21.85,21.91,21.674,21.8855,21.8855,26868000,0.07316582789573398,1
2015-07-06,21.761499,21.9865,21.676001,21.802,21.802,38064000,-0.3815311507619236,-1
2015-07-07,21.784,21.886499,21.2785,21.836,21.836,69084000,0.15594899550499458,1
2015-07-08,21.717501,21.7995,21.4415,21.485001,21.485001,47662000,-1.6074326799780092,-1
2015-07-09,21.745001,21.936001,21.7075,21.7195,21.7195,45428000,1.091454452340959,1
2015-07-10,22.0245,22.236,21.950001,22.175501,22.175501,48020000,2.099500448905364,1
2015-07-13,22.414499,22.893499,22.377001,22.7785,22.7785,79136000,2.7192125219628656,1
2015-07-14,23.115999,23.48,22.908001,23.2785,23.2785,94724000,2.195052351998595,1
2015-07-15,23.152,23.235001,23.01,23.0595,23.0595,59748000,-0.9407822668986454,-1
2015-07-16,23.275,23.794001,23.24,23.774,23.774,81912000,3.098506038725909,1
2015-07-17,23.885,24.271,23.862499,24.150499,24.150499,98644000,1.5836586186590351,1
2015-07-20,24.6285,24.66,24.27,24.405001,24.405001,95050000,1.0538167348012093,1
2015-07-21,24.395,24.444,24.127501,24.4,24.4,63636000,-0.02049170168032377,-1
2015-07-22,24.2995,24.625,24.245001,24.4135,24.4135,62298000,0.05532786885246112,1
2015-07-23,24.583,24.583,23.785,24.108999,24.108999,187488000,-1.2472648329817453,-1
2015-07-24,28.949499,29.0285,26.467501,26.471001,26.471001,438188000,9.79717988291426,1
2015-07-27,26.387501,27.247499,26.33,26.570499,26.570499,149820000,0.3758754721818058,1
2015-07-28,26.799999,26.8195,26.156,26.3015,26.3015,105462000,-1.0123972455315984,-1
2015-07-29,26.546,26.6485,26.250999,26.450001,26.450001,75052000,0.5646103834382052,1
2015-07-30,26.3825,26.959999,26.2145,26.837999,26.837999,74862000,1.4669110976593145,1
2015-07-31,26.9545,27.142,26.726,26.807501,26.807501,60512000,-0.1136373840687656,-1
2015-08-03,26.872499,27.021999,26.468,26.751499,26.751499,60284000,-0.20890421677126655,-1
2015-08-04,26.484501,26.8475,26.458,26.594999,26.594999,58692000,-0.5850139463212796,-1
2015-08-05,26.940001,26.957001,26.705999,26.8505,26.8505,57788000,0.9607106960222064,1
2015-08-06,26.965,27.136999,26.375999,26.473,26.473,76410000,-1.4059328504124737,-1
2015-08-07,26.458,26.473,25.9105,26.131001,26.131001,79384000,-1.2918785177350423,-1
2015-08-10,26.426001,26.614,26.15,26.200001,26.200001,52318000,0.2640541784067096,1
2015-08-11,26.182501,26.448999,26.1,26.372999,26.372999,53532000,0.6602976847214616,1
2015-08-12,26.1875,26.375,25.653,26.2955,26.2955,79246000,-0.2938573652545148,-1
2015-08-13,26.3685,26.733,26.2745,26.483,26.483,57904000,0.7130497613660132,1
2015-08-14,26.4125,26.7055,26.4125,26.576,26.576,39896000,0.3511686742438544,1
2015-08-17,26.564501,26.937,26.356001,26.761,26.761,51634000,0.6961167971101698,1
2015-08-18,26.752001,26.974501,26.65,26.750999,26.750999,41426000,-0.037371548148421356,-1
2015-08-19,26.687,26.862499,26.450001,26.646,26.646,46480000,-0.3925049677583981,-1
2015-08-20,26.519501,26.6625,25.7885,25.789,25.789,88160000,-3.2162425880057013,-1
2015-08-21,25.368,25.616501,24.723499,24.723499,24.723499,134130000,-4.1316103765171235,-1
2015-08-24,23.179001,23.829,22.549999,23.168501,23.168501,201952000,-6.2895547268612795,-1
2015-08-25,24.3745,24.472,23.3125,23.318501,23.318501,113586000,0.6474307509147965,1
2015-08-26,24.201,25.186001,23.938,25.0385,25.0385,127172000,7.376113070046817,1
2015-08-27,25.685499,26.134501,25.363001,25.918501,25.918501,122290000,3.5145915290452705,1
2015-08-28,25.875,26.075001,25.652,25.900499,25.900499,54934000,-0.06945617726889061,-1
2015-08-31,25.822001,25.970501,25.453501,25.644501,25.644501,60046000,-0.9883902236786951,-1
2015-09-01,24.957001,25.5,24.671499,24.827,24.827,77290000,-3.1878218258175504,-1
2015-09-02,25.254499,25.542999,24.886,25.5275,25.5275,74142000,2.821524952672486,1
2015-09-03,25.725,25.792,25.1285,25.236,25.236,62994000,-1.141905787875817,-1
2015-09-04,24.8825,25.1425,24.782,24.950001,24.950001,53850000,-1.1332976699952462,-1
2015-09-08,25.4345,25.9175,25.425501,25.877001,25.877001,76214000,3.7154307128083865,1
2015-09-09,26.200001,26.497499,25.753,25.8445,25.8445,87414000,-0.12559801655531835,-1
2015-09-10,25.7575,26.306499,25.739,26.112,26.112,51520000,1.0350364681073276,1
2015-09-11,26.053499,26.472,26.0305,26.472,26.472,64558000,1.3786764705882468,1
2015-09-14,26.472,26.622499,25.929001,26.069,26.069,62604000,-1.5223632517376935,-1
2015-09-15,26.1625,26.396,25.860001,26.1185,26.1185,57318000,0.1898807012160109,1
2015-09-16,26.099001,26.415001,25.926001,26.369499,26.369499,45056000,0.9610008231713161,1
2015-09-17,26.349001,27.348499,26.328501,26.943501,26.943501,83390000,2.1767649055448497,1
2015-09-18,26.731001,27.312,26.567499,27.013,27.013,123202000,0.2579434647338533,1
2015-09-21,27.216499,27.489,26.9795,27.4195,27.4195,65666000,1.5048310072927762,1
2015-09-22,26.9855,27.1775,26.632999,26.92,26.92,76834000,-1.8216962380787307,-1
2015-09-23,26.915001,27.060499,26.700001,26.803499,26.803499,44752000,-0.4327674591381986,-1
2015-09-24,26.5275,26.728001,26.143499,26.6875,26.6875,70020000,-0.4327755865008469,-1
2015-09-25,27.1285,27.139999,26.07,26.2125,26.2125,80620000,-1.7798594847775229,-1
2015-09-28,26.000999,26.014,24.716499,25.202999,25.202999,108690000,-3.8512198378636153,-1
2015-09-29,25.299999,25.573999,24.525,24.803499,24.803499,89150000,-1.5851288174078004,-1
2015-09-30,25.271999,25.639999,25.0835,25.5945,25.5945,80094000,3.1890702194879905,1
2015-10-01,25.549999,26.040001,25.299999,26.035999,26.035999,75370000,1.7249760690773421,1
2015-10-02,25.6495,26.629999,25.405001,26.627001,26.627001,91956000,2.2699417064810903,1
2015-10-05,26.849501,27.2955,26.799999,27.184,27.184,67828000,2.0918578100477823,1
2015-10-06,27.275,27.575001,26.6665,26.874001,26.874001,90056000,-1.1403730135373795,-1
2015-10-07,27.0895,27.1,26.450001,27.097,27.097,76242000,0.8297945661310405,1
2015-10-08,26.835501,26.9695,25.994499,26.658001,26.658001,93528000,-1.6201018562940643,-1
2015-10-09,26.724001,27.0895,26.5135,26.99,26.99,70748000,1.245400958609011,1
2015-10-12,26.997999,27.541,26.99,27.509501,27.509501,55522000,1.9247906632086025,1
2015-10-13,27.313,27.66,27.155001,27.445,27.445,58760000,-0.23446808431748697,-1
2015-10-14,27.566999,27.612499,26.983999,27.241501,27.241501,71642000,-0.7414793222809283,-1
2015-10-15,27.387501,28.15,27.35,28.122,28.122,98740000,3.232197080476588,1
2015-10-16,28.2635,28.547001,28.015499,28.538,28.538,86316000,1.479268899793757,1
2015-10-19,28.538,28.950001,28.368999,28.657499,28.657499,87508000,0.4187364216132915,1
2015-10-20,28.6,28.65,27.764,28.044001,28.044001,86924000,-2.14079393320401,-1
2015-10-21,28.193501,28.262501,27.625999,27.7885,27.7885,66872000,-0.9110718545474392,-1
2015-10-22,28.135,28.4575,27.8335,28.195499,28.195499,155588000,1.4646310524137776,1
2015-10-23,30.884001,30.9725,29.768,29.9515,29.9515,213854000,6.227947943038702,1
2015-10-26,30.115,30.4925,29.814501,30.4305,30.4305,85394000,1.5992521242675632,1
2015-10-27,30.43,30.7355,30.276501,30.550501,30.550501,75742000,0.3943444899032288,1
2015-10-28,30.615,30.8615,30.475,30.855,30.855,78524000,0.9967070589120611,1
2015-10-29,30.885,31.377001,30.769501,31.327499,31.327499,77920000,1.531353103224758,1
2015-10-30,31.300501,31.535999,31.264,31.295,31.295,77488000,-0.10373952928702619,-1
2015-11-02,31.356501,31.431499,31.0205,31.4175,31.4175,56330000,0.3914363316823733,1
2015-11-03,31.4765,31.494499,31.1,31.265499,31.265499,64938000,-0.48380997851516533,-1
2015-11-04,31.388,32.296501,31.3675,32.047501,32.047501,96810000,2.5011659017500363,1
2015-11-05,32.355,32.849998,32.154499,32.782501,32.782501,94476000,2.2934705579695795,1
2015-11-06,32.75,33.112999,32.599998,32.968498,32.968498,81844000,0.5673667179938263,1
2015-11-09,32.932499,33.098,32.392502,32.774502,32.774502,80976000,-0.5884283839682308,-1
2015-11-10,32.550499,33.0,32.362999,32.984001,32.984001,69790000,0.6392133738599629,1
2015-11-11,33.162498,33.798,33.162498,33.662498,33.662498,107746000,2.0570488098154014,1
2015-11-12,33.650002,33.782001,33.210999,33.279999,33.279999,85694000,-1.1362763393257471,-1
2015-11-13,33.178501,33.349998,32.022499,32.1175,32.1175,125222000,-3.493086042460509,-1
2015-11-16,32.046001,32.4995,31.1145,32.390499,32.390499,148718000,0.8500007783918384,1
2015-11-17,32.532501,32.662498,32.049999,32.165001,32.165001,86404000,-0.6961856314717528,-1
2015-11-18,32.3255,33.243999,32.318501,33.176998,33.176998,89396000,3.146267584446837,1
2015-11-19,33.2495,33.643002,32.950001,33.063499,33.063499,94104000,-0.34210147645063416,-1
2015-11-20,33.396999,33.443501,32.878502,33.422501,33.422501,77922000,1.085795547531121,1
2015-11-23,33.575001,34.1385,33.506001,33.949501,33.949501,87702000,1.576782060684211,1
2015-11-24,33.707001,33.790001,33.060501,33.557499,33.557499,90868000,-1.154662037595186,-1
2015-11-25,33.75,33.985001,33.562,33.766998,33.766998,53958000,0.6242986105728588,1
2015-11-27,34.040001,34.0495,33.605,33.662998,33.662998,39336000,-0.30799302917007665,-1
2015-11-30,33.794998,34.064499,33.23,33.240002,33.240002,113864000,-1.2565606901678954,-1
2015-12-01,33.6875,34.049999,33.393002,33.952999,33.952999,95024000,2.144996862515235,1
2015-12-02,34.049999,34.241001,33.712502,33.800499,33.800499,85470000,-0.4491503092259871,-1
2015-12-03,33.972,34.1395,33.074001,33.3125,33.3125,101294000,-1.443762708946995,-1
2015-12-04,33.299999,33.738998,33.07,33.632,33.632,90696000,0.9590994371482112,1
2015-12-07,33.737,33.772999,33.025002,33.491501,33.491501,74656000,-0.4177539248334871,-1
2015-12-08,33.156502,33.9995,32.989498,33.866501,33.866501,73038000,1.1196870513507293,1
2015-12-09,33.900002,33.950001,32.784,33.239498,33.239498,103164000,-1.8513958675565627,-1
2015-12-10,33.279499,33.426498,32.978001,33.116001,33.116001,69110000,-0.37153689866194856,-1
2015-12-11,32.561501,32.894001,31.981001,32.0075,32.0075,109488000,-3.3473274747153106,-1
2015-12-14,32.087502,32.929501,31.7635,32.8955,32.8955,86594000,2.774349761774578,1
2015-12-15,33.251499,33.575001,32.8675,32.931999,32.931999,95068000,0.11095438585824557,1
2015-12-16,33.178001,33.8675,32.966,33.788502,33.788502,79290000,2.6008229867855994,1
2015-12-17,34.0,34.125,33.532501,33.532501,33.532501,73632000,-0.7576571462090793,-1
2015-12-18,33.432499,33.841999,33.206501,33.207001,33.207001,136826000,-0.9707000381510619,-1
2015-12-21,33.424999,33.494999,32.946499,33.225498,33.225498,65018000,0.055702109323282574,1
2015-12-22,33.341499,33.4245,32.963001,33.157501,33.157501,53356000,-0.20465306494427352,-1
2015-12-23,33.325001,33.330002,32.831501,33.185001,33.185001,54458000,0.08293749278631192,1
2015-12-24,33.1675,33.234001,33.029999,33.1395,33.1395,21824000,-0.13711314940144664,-1
2015-12-28,33.278,33.775002,33.275002,33.759998,33.759998,75672000,1.8723819007528928,1
2015-12-29,33.898998,34.821999,33.894501,34.698502,34.698502,114700000,2.779929074640332,1
2015-12-30,34.594501,34.774502,34.319,34.453499,34.453499,70380000,-0.7060910007008284,-1
2015-12-31,34.304001,34.387501,33.794498,33.794498,33.794498,74992000,-1.9127259033980948,-1
2016-01-04,32.814499,32.886002,31.3755,31.849501,31.849501,186290000,-5.755365858667282,-1
2016-01-05,32.342999,32.345501,31.3825,31.689501,31.689501,116452000,-0.5023626586802731,-1
2016-01-06,31.1,31.9895,31.015499,31.6325,31.6325,106584000,-0.17987345398717272,-1
2016-01-07,31.09,31.5,30.2605,30.396999,30.396999,141498000,-3.905796253852839,-1
2016-01-08,30.983,31.207001,30.299999,30.352501,30.352501,110258000,-0.14638945114286056,-1
2016-01-11,30.624001,30.9925,29.928499,30.886999,30.886999,97832000,1.7609685607126717,1
2016-01-12,31.262501,31.2995,30.612,30.894501,30.894501,94482000,0.024288536416251838,1
2016-01-13,31.044001,31.044001,28.958,29.0905,29.0905,153104000,-5.839230094701977,-1
2016-01-14,29.012501,30.112499,28.493999,29.65,29.65,144760000,1.9233082965229198,1
2016-01-15,28.612,29.231001,28.264999,28.509001,28.509001,155690000,-3.848225969645859,-1
2016-01-19,28.8545,29.200001,28.3225,28.724001,28.724001,96144000,0.7541477865183696,1
2016-01-20,28.218,28.922501,27.358999,28.588499,28.588499,159328000,-0.47173790308669905,-1
2016-01-21,28.679001,29.4405,28.410999,28.750999,28.750999,99044000,0.5684103946835454,1
2016-01-22,29.436501,30.004999,29.2055,29.819,29.819,102402000,3.714657010700737,1
2016-01-25,29.8995,30.424999,29.728001,29.8265,29.8265,87922000,0.025151748884940088,1
2016-01-26,30.172501,30.225,29.518999,30.0625,30.0625,75314000,0.7912426868724143,1
2016-01-27,30.099501,30.1695,28.938999,29.1675,29.1675,103058000,-2.977130977130976,-1
2016-01-28,30.418501,31.903,29.877501,31.7675,31.7675,280304000,8.914031027684915,1
2016-01-29,28.599001,29.65,28.5,29.35,29.35,293552000,-7.609978751869038,-1
2016-02-01,28.907499,29.09,28.515499,28.740499,28.740499,127102000,-2.0766643952299884,-1
2016-02-02,28.5,28.577999,27.504499,27.605,27.605,126240000,-3.9508673805559162,-1
2016-02-03,27.674999,27.799999,26.094999,26.553499,26.553499,200974000,-3.809096178228588,-1
2016-02-04,26.25,26.949499,25.961,26.813,26.813,123982000,0.9772761021061677,1
2016-02-05,26.464001,26.4725,24.959499,25.106501,25.106501,194178000,-6.364446350650795,-1
2016-02-08,24.3235,24.674999,23.7605,24.405001,24.405001,196510000,-2.794097034867594,-1
2016-02-09,23.900499,24.919001,23.700001,24.1035,24.1035,141558000,-1.2354066283381764,-1
2016-02-10,24.587999,25.233,24.299999,24.524,24.524,135724000,1.7445599186840108,1
2016-02-11,24.5585,25.465,24.200001,25.191,25.191,147948000,2.7197847007013456,1
2016-02-12,25.535,25.8375,25.074499,25.354,25.354,107696000,0.647056488428408,1
2016-02-16,25.974001,26.2225,25.583,26.055,26.055,102370000,2.764849727853595,1
2016-02-17,26.437,26.874001,25.9695,26.705,26.705,96480000,2.4947227019765825,1
2016-02-18,27.0595,27.059999,26.186501,26.25,26.25,94700000,-1.7038007863695872,-1
2016-02-19,26.0355,26.797501,25.7675,26.745001,26.745001,99494000,1.8857180952380894,1
2016-02-22,27.110001,28.032499,27.054001,27.975,27.975,111332000,4.598986554534071,1
2016-02-23,27.7775,27.845501,27.2665,27.646999,27.646999,81016000,-1.1724789991063465,-1
2016-02-24,27.2875,27.713499,26.657499,27.702,27.702,124634000,0.19894021770681417,1
2016-02-25,27.775999,27.9695,27.2645,27.7575,27.7575,90510000,0.2003465453757799,1
2016-02-26,28.006001,28.125,27.658501,27.761499,27.761499,97540000,0.014406917049447203,1
2016-02-29,27.700001,28.240499,27.6255,27.625999,27.625999,82908000,-0.4880860359881878,-1
2016-03-01,27.814501,28.9625,27.799999,28.952,28.952,100770000,4.799830044155151,1
2016-03-02,29.0875,29.25,28.684999,29.0105,29.0105,91644000,0.20205857971814958,1
2016-03-03,28.898001,28.9935,28.6555,28.8745,28.8745,54826000,-0.4687957808379698,-1
2016-03-04,29.053499,29.07,28.553499,28.757,28.757,68330000,-0.4069334533931313,-1
2016-03-07,28.677,28.681499,27.7775,28.139999,28.139999,98538000,-2.145568035608728,-1
2016-03-08,27.893499,28.567499,27.737,28.013,28.013,94600000,-0.45131131667772223,-1
2016-03-09,27.978001,28.0175,27.5065,27.973499,27.973499,87546000,-0.14100953128904914,-1
2016-03-10,28.337,28.35,27.395,27.946501,27.946501,78398000,-0.09651277446557174,-1
2016-03-11,28.3475,28.503,28.136499,28.480499,28.480499,75426000,1.9107866133223506,1
